City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Huarmey,PE,2021-10-19 18:14:17,-10.0681,-78.1522,69.93,72,82,9.46
278,Biu,NG,2021-10-19 18:12:43,10.6129,12.1946,79.52,55,81,3.94
279,Clyde River,CA,2021-10-19 18:11:03,70.4692,-68.5914,31.6,76,87,3.98
280,Tervel,BG,2021-10-19 18:14:19,43.75,27.4,53.69,72,94,3.74
281,Bilimbay,RU,2021-10-19 18:14:20,56.9689,59.8149,43.74,85,100,5.73
282,Camana,PE,2021-10-19 18:10:55,-16.6228,-72.7111,67.35,71,78,8.48
283,Kieta,PG,2021-10-19 18:14:20,-6.2167,155.6333,78.64,84,32,3.18
284,Broome,US,2021-10-19 18:14:21,42.2506,-75.833,66.61,52,1,4.0
285,Provideniya,RU,2021-10-19 18:12:14,64.3833,-173.3,32.25,96,100,9.6
286,Coihaique,CL,2021-10-19 18:14:22,-45.5752,-72.0662,70.41,49,40,10.36
287,Batticaloa,LK,2021-10-19 18:14:22,7.7102,81.6924,81.52,78,77,3.13
288,Kahului,US,2021-10-19 18:09:41,20.8947,-156.47,78.82,73,20,10.36
289,Presidencia Roque Saenz Pena,AR,2021-10-19 18:14:23,-26.7852,-60.4388,85.28,17,0,7.02
290,Pueblo Nuevo,MX,2021-10-19 18:14:24,23.3833,-105.3833,70.25,51,85,5.28
291,Nokaneng,BW,2021-10-19 18:14:25,-19.6667,22.2667,73.71,47,91,15.75
292,Carbonia,IT,2021-10-19 18:14:25,39.1672,8.5222,66.99,74,50,3.27
293,Oum Hadjer,TD,2021-10-19 18:14:26,13.2954,19.6966,91.74,19,66,5.48
